age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
37,171.1,49.5,4918,0.36,5175.89104031576,15980.284523237306
24,168.3,75.1,1809,0.3,5175.89104031576,1814.4845627822767
64,169.8,66.5,3516,0.37,5175.89104031576,500.0
59,170.7,70.8,1595,0.87,5000.0,500.0
70,174.8,67.9,5030,0.42,5175.89104031576,500.0
52,160.1,66.6,3517,0.17,5000.0,17967.36245444661
30,168.3,54.3,2325,0.63,5000.0,500.0
28,160.6,88.5,3792,0.85,5000.0,37932.5187732267
64,170.8,66.7,1619,0.88,5175.89104031576,500.0
31,178.6,55.6,500,0.18,5175.89104031576,500.0
37,167.1,69.8,4149,0.65,5000.0,11748.4133547253
19,176.2,62.2,3044,0.92,5175.89104031576,32443.714397486903
62,190.3,74.1,1251,0.18,5000.0,500.0
44,178.2,45.6,2796,0.01,5175.89104031576,500.0
59,166.2,32.0,3244,0.17,5175.89104031576,500.0
66,170.1,60.6,3831,0.49,5175.89104031576,23826.98224378421
58,169.9,46.6,3272,0.98,5000.0,19025.22461592241
26,176.2,78.5,3209,0.62,5175.89104031576,25574.64059687515
38,180.5,48.9,3238,0.21,5175.89104031576,500.0
45,158.1,42.0,2187,0.1,5175.89104031576,500.0
33,156.1,81.0,1812,0.82,5175.89104031576,2834.4817871475857
37,179.1,30.5,3754,0.26,5175.89104031576,29095.752983725444
56,165.6,49.6,2248,0.7,5175.89104031576,16610.4324116248
49,164.4,63.3,2781,0.58,5175.89104031576,4704.261460615925
18,183.2,83.0,2975,0.51,5175.89104031576,500.0
56,171.5,104.2,3136,0.26,5000.0,500.0
57,177.1,41.0,2514,0.46,5000.0,13640.878971877895
30,178.9,84.0,2766,0.88,5000.0,500.0
18,183.8,66.6,2880,0.29,5175.89104031576,500.0
65,161.5,99.0,2724,0.7,5175.89104031576,21967.150155209965
70,168.8,59.6,3138,0.5,5175.89104031576,14879.1342048782
24,171.9,89.6,2547,0.22,5000.0,500.0
54,155.4,75.6,2039,0.09,5175.89104031576,17024.842765783367
54,173.4,73.7,1644,0.38,5175.89104031576,500.0
50,162.4,48.8,3419,0.13,5175.89104031576,500.0
40,152.2,65.0,2437,0.49,5175.89104031576,500.0
25,162.5,100.4,1918,0.09,5000.0,500.0
55,168.2,67.5,2256,0.16,5175.89104031576,23986.0348910977
26,167.5,90.8,4077,0.9,5175.89104031576,500.0
31,168.4,63.3,3027,0.81,5175.89104031576,2842.6976232765564
58,166.3,34.9,3323,0.46,5175.89104031576,8076.410427997091
38,181.9,88.9,500,0.15,5175.89104031576,500.0
69,149.4,67.3,4860,0.73,5175.89104031576,26318.74464440682
20,177.9,67.4,3790,0.32,5000.0,500.0
29,160.1,80.4,5479,0.51,5175.89104031576,25859.438482166493
21,185.0,70.9,2094,0.69,5000.0,4041.9790981280544
75,185.0,57.9,1200,0.53,5175.89104031576,500.0
57,163.6,62.3,844,0.52,5175.89104031576,500.0
64,158.7,64.0,1991,0.2,5000.0,500.0
44,169.1,103.5,2489,0.06,5175.89104031576,500.0
44,158.5,51.0,3179,0.55,5175.89104031576,21320.005187687253
66,180.3,73.5,1861,0.58,5175.89104031576,500.0
58,167.2,72.3,2086,0.49,5000.0,12549.624855379849
71,167.8,97.7,1723,0.61,5000.0,500.0
19,170.0,84.1,3563,0.16,5175.89104031576,7446.136336127524
34,167.1,57.5,4342,0.57,5175.89104031576,24406.518674604034
56,172.5,71.0,2291,0.9,5175.89104031576,17931.114911344644
70,178.0,58.2,930,0.49,5175.89104031576,500.0
50,154.2,36.8,2390,0.9,5175.89104031576,1862.778551848726
62,176.5,87.0,2251,0.62,5175.89104031576,500.0
43,173.4,51.6,1265,0.43,5000.0,500.0
44,165.8,84.1,637,0.71,5175.89104031576,500.0
70,151.2,71.7,3243,0.35,5175.89104031576,4574.9685984036605
52,180.3,61.8,879,0.79,5175.89104031576,500.0
67,158.7,55.6,1512,0.11,5175.89104031576,15877.582829401588
53,163.0,78.9,4240,0.75,5000.0,15858.950343169943
24,176.9,51.7,2065,0.93,5000.0,500.0
44,163.1,75.2,4543,0.7,5175.89104031576,500.0
58,162.5,86.2,1143,0.86,5000.0,500.0
20,154.1,72.0,1039,0.92,5175.89104031576,500.0
19,166.9,74.8,500,0.17,5000.0,17636.862081617895
34,167.1,54.7,3076,0.39,5175.89104031576,500.0
36,173.7,62.4,3089,0.47,5175.89104031576,18241.429035683264
21,174.4,44.9,3102,0.68,5175.89104031576,29204.933829218364
26,167.2,73.0,1202,0.99,5000.0,500.0
29,165.6,75.9,4823,0.37,5000.0,500.0
63,157.1,56.1,1069,0.01,5175.89104031576,500.0
44,182.9,58.2,2024,0.9,5175.89104031576,18492.062001420378
54,171.2,71.1,2264,0.56,5175.89104031576,500.0
71,160.6,109.4,3004,0.13,5175.89104031576,24360.2974779708
36,160.3,69.9,2101,0.34,5175.89104031576,11805.215471512374
33,171.7,39.1,2158,0.9,5000.0,25563.880471757904
40,171.2,55.1,2023,0.79,5175.89104031576,18179.788622728905
45,175.8,76.5,2654,0.74,5175.89104031576,14529.58256709109
27,157.4,49.5,3047,0.87,5175.89104031576,500.0
29,163.2,72.7,3158,0.02,5175.89104031576,12643.73128427776
36,156.5,71.2,2938,0.3,5000.0,500.0
32,156.7,60.0,1766,0.02,5175.89104031576,6065.297556901488
71,181.0,74.7,547,0.28,5175.89104031576,500.0
18,166.6,71.8,3959,0.4,5175.89104031576,500.0
19,185.5,82.6,500,0.91,5000.0,6453.088426604251
25,170.6,47.7,1968,0.45,5000.0,20458.78976194352
74,170.6,55.1,500,0.01,5175.89104031576,500.0
41,159.7,76.8,2227,0.33,5000.0,500.0
27,178.7,61.8,1924,0.31,5175.89104031576,572.6014218360648
30,171.0,45.3,2242,0.82,5175.89104031576,7405.375956687081
46,165.2,68.6,4453,0.55,5175.89104031576,38007.01891969257
21,169.3,71.1,2944,0.74,5000.0,37730.70918653798
53,177.9,81.6,1210,0.81,5000.0,500.0
43,174.1,60.7,1905,0.63,5000.0,500.0
44,180.4,85.1,5407,0.89,5175.89104031576,27292.02093115948
22,174.4,55.7,1992,0.46,5000.0,22308.466135450788
69,173.8,39.8,2819,0.52,5175.89104031576,1523.432523426136
56,181.6,71.5,500,0.74,5000.0,500.0
32,182.4,61.7,2333,0.86,5000.0,7235.631567374976
61,173.9,64.6,3780,0.88,5175.89104031576,16585.611169729742
72,181.7,94.2,2804,0.02,5175.89104031576,18828.598529215637
64,153.8,68.9,2079,0.19,5000.0,500.0
72,160.8,70.3,4142,0.46,5000.0,16669.83357559903
32,176.8,61.0,3981,0.64,5175.89104031576,18798.322396177453
52,166.0,58.5,1208,0.75,5175.89104031576,500.0
39,160.6,79.2,1346,0.66,5175.89104031576,4672.653006666625
67,161.3,77.6,3354,0.66,5000.0,12341.673524452784
58,157.0,94.2,2192,0.56,5175.89104031576,13391.233834727203
29,170.3,89.1,4073,0.7,5000.0,17566.40177951013
69,173.3,54.7,2842,0.98,5175.89104031576,9181.44378036272
49,155.3,44.1,2447,0.36,5000.0,30428.823240327943
36,164.2,95.1,2603,0.52,5175.89104031576,500.0
58,177.4,75.1,500,0.78,5000.0,500.0
27,163.3,74.2,1967,0.08,5175.89104031576,500.0
55,149.7,75.9,2132,0.5,5000.0,500.0
72,162.9,85.4,1030,0.88,5175.89104031576,6207.133077697636
58,171.8,60.7,500,0.13,5000.0,29528.875266421812
46,195.6,84.9,4821,0.86,5175.89104031576,15883.12984218057
20,168.7,72.2,3697,0.54,5175.89104031576,31123.972598378
44,178.7,82.3,2848,0.56,5000.0,500.0
52,166.5,61.4,831,0.62,5175.89104031576,25851.66011135109
19,181.2,62.9,2534,0.95,5000.0,11649.068381015972
51,174.9,54.2,2183,0.84,5000.0,21275.330868241443
74,180.4,67.9,1938,0.13,5000.0,500.0
53,185.2,72.6,1642,0.43,5175.89104031576,15993.57344877286
70,187.7,95.5,3448,0.01,5000.0,2329.856499908037
28,178.7,47.1,2511,0.92,5175.89104031576,21710.830735956435
27,169.7,80.1,500,0.2,5000.0,500.0
41,179.6,64.4,2048,0.21,5175.89104031576,500.0
43,163.3,86.0,2751,0.84,5175.89104031576,9970.430138206002
71,155.8,72.2,2201,0.15,5000.0,500.0
40,176.1,77.1,4153,0.59,5000.0,4512.353496701046
22,163.8,64.2,1624,0.88,5175.89104031576,7964.499543345832
19,172.4,80.9,512,0.28,5175.89104031576,500.0
62,177.8,56.8,2603,0.8,5000.0,3689.708660649225
64,170.6,103.0,1821,0.36,5175.89104031576,500.0
22,174.3,74.9,3184,0.88,5000.0,34093.93217498821
58,173.0,51.1,500,0.95,5175.89104031576,500.0
29,179.2,62.3,500,0.2,5175.89104031576,500.0
43,193.4,72.6,2903,0.22,5175.89104031576,500.0
34,166.8,75.4,1434,0.77,5175.89104031576,500.0
46,170.7,91.5,2064,0.8,5000.0,15438.93768684344
69,152.9,61.1,3298,0.61,5175.89104031576,11065.682867430243
29,159.9,46.0,1796,0.6,5000.0,500.0
63,177.5,98.6,2692,0.04,5175.89104031576,9022.97416107141
55,165.9,82.8,3921,0.43,5175.89104031576,500.0
19,167.9,80.5,2446,0.48,5175.89104031576,500.0
56,158.9,73.2,4426,0.07,5175.89104031576,15787.852523296118
31,154.8,57.5,2032,0.38,5000.0,16636.69263557818
66,160.7,60.5,2567,0.49,5000.0,500.0
70,164.2,59.9,677,0.29,5000.0,500.0
24,177.4,64.9,3165,0.99,5175.89104031576,500.0
27,175.5,71.5,3485,0.31,5000.0,9849.839515447731
33,162.9,65.7,2813,0.58,5175.89104031576,500.0
50,180.1,83.2,2925,1.0,5000.0,500.0
53,167.2,57.2,1771,0.73,5175.89104031576,1476.3417006023133
52,169.1,88.3,2383,0.62,5000.0,2859.6271514534155
21,177.6,83.8,3144,0.81,5175.89104031576,24577.990857330224
45,168.6,30.1,4716,0.78,5175.89104031576,15131.23274721774
27,175.9,66.7,3460,0.27,5000.0,500.0
32,187.7,59.5,2274,0.87,5000.0,500.0
32,169.4,73.7,2221,0.9,5000.0,628.2753345440714
20,165.8,52.7,2664,0.88,5175.89104031576,24868.87619710433
27,173.6,64.4,1847,0.56,5000.0,5518.705733493365
39,160.7,57.1,3747,0.48,5000.0,9726.439367038389
54,163.5,48.1,3196,0.9,5175.89104031576,21715.85274074107
48,184.6,81.5,561,0.6,5175.89104031576,500.0
38,177.2,59.5,2231,0.99,5175.89104031576,13889.70317926636
71,173.9,94.2,500,0.04,5175.89104031576,500.0
50,170.0,82.2,4289,0.24,5175.89104031576,32608.14349800446
43,156.8,94.6,2678,0.18,5175.89104031576,500.0
63,175.7,81.8,2721,0.16,5175.89104031576,7414.347546630106
53,192.1,57.1,3636,0.86,5175.89104031576,20830.29871156549
71,169.2,39.4,500,0.53,5000.0,6552.992107248032
29,162.6,67.7,2631,0.89,5175.89104031576,500.0
75,169.2,73.4,3973,0.28,5000.0,5505.620380023244
61,156.8,70.3,721,0.21,5175.89104031576,500.0
65,179.5,60.7,2928,0.11,5175.89104031576,35219.049757163055
51,188.6,60.2,1521,0.84,5000.0,567.8736436267318
67,174.6,78.7,1341,0.76,5000.0,500.0
70,164.2,52.5,2244,0.87,5175.89104031576,20623.35024190196
62,169.6,71.0,1193,0.69,5000.0,20585.854065502743
70,192.2,58.3,779,0.04,5000.0,8324.10583393496
39,188.4,66.9,2410,0.7,5000.0,500.0
70,164.9,57.0,1397,0.46,5000.0,500.0
31,171.0,74.9,3371,0.83,5175.89104031576,20061.34068063979
60,176.1,58.3,2309,0.71,5175.89104031576,4909.784070106458
75,163.3,80.3,902,0.69,5175.89104031576,500.0
58,159.4,57.0,2072,0.33,5175.89104031576,19145.24108058376
29,164.1,58.8,2138,0.88,5175.89104031576,12824.084252989993
72,182.0,67.9,1550,0.83,5175.89104031576,5710.123629715768
31,175.8,68.4,500,0.67,5000.0,500.0
39,165.6,69.3,2968,0.82,5175.89104031576,500.0
40,183.6,88.4,505,0.1,5175.89104031576,500.0
35,181.1,53.5,2921,0.63,5175.89104031576,18749.40431521861
20,163.3,78.2,1648,0.4,5175.89104031576,3967.2716262876384
39,173.2,72.7,500,0.46,5000.0,9410.536173745952
75,157.8,70.9,2470,0.07,5000.0,500.0
43,185.4,82.0,3968,0.11,5175.89104031576,35977.53747433601
73,178.4,71.3,1285,0.17,5175.89104031576,8595.958835608779
53,157.3,61.2,4784,0.99,5000.0,8550.785642346182
35,166.5,46.5,1074,0.39,5000.0,500.0
62,161.5,81.4,1914,0.34,5000.0,500.0
43,173.5,106.0,3322,0.6,5175.89104031576,30919.74265185434
50,171.5,78.6,2215,0.17,5175.89104031576,12052.850612227829
65,182.6,69.6,4814,0.31,5000.0,23388.283893803207
29,168.5,42.4,2655,0.62,5175.89104031576,10908.39641277612
65,153.3,58.3,2724,0.09,5000.0,14105.870564386109
55,155.6,64.7,3566,0.83,5000.0,17481.162646314144
23,160.1,58.2,3141,0.18,5175.89104031576,18833.38999549971
52,176.7,57.6,1115,0.47,5000.0,500.0
22,150.6,70.9,2992,0.43,5000.0,500.0
73,161.6,82.6,2048,0.97,5000.0,26902.48218269776
37,177.1,58.8,2365,0.79,5175.89104031576,500.0
62,182.8,96.6,3027,0.91,5175.89104031576,500.0
67,173.6,68.7,2273,0.2,5175.89104031576,26694.37253407068
30,185.9,93.5,3768,0.66,5175.89104031576,10129.615552130284
41,189.3,85.0,1634,0.41,5000.0,3185.678912241944
26,152.6,55.8,3503,0.5,5175.89104031576,3528.796969625079
60,164.0,49.5,500,0.99,5175.89104031576,18454.91084382632
42,167.9,60.8,3120,0.58,5175.89104031576,500.0
54,183.4,63.2,2924,0.53,5175.89104031576,500.0
62,171.6,71.9,2068,0.4,5000.0,11494.51708485663
43,177.9,47.9,1032,0.57,5175.89104031576,500.0
20,170.4,62.7,500,0.52,5000.0,500.0
58,182.5,63.7,4356,0.55,5175.89104031576,500.0
22,171.6,86.9,1694,0.32,5000.0,500.0
56,152.7,60.1,4014,0.59,5000.0,28883.77532030688
57,163.3,63.4,2378,0.57,5000.0,500.0
60,160.2,82.4,1018,0.84,5175.89104031576,11404.270021724842
61,178.5,68.6,1485,0.58,5175.89104031576,12764.312677495178
50,160.6,81.9,3507,0.2,5000.0,14631.671584334372
49,179.4,94.7,1115,0.23,5175.89104031576,500.0
71,171.8,71.8,1745,0.11,5000.0,17548.98580208038
39,190.0,78.3,741,0.43,5175.89104031576,500.0
27,173.2,67.2,1329,0.54,5000.0,32971.019531552265
44,158.1,105.4,2337,0.45,5000.0,500.0
73,174.3,59.1,1138,0.91,5175.89104031576,500.0
27,151.4,59.2,2136,0.71,5175.89104031576,9844.576348749832
60,160.3,74.6,4433,0.62,5000.0,2185.3021177146693
21,170.1,36.3,3134,0.63,5175.89104031576,500.0
68,178.1,77.1,2354,0.11,5000.0,500.0
73,185.2,53.3,3726,0.54,5000.0,23124.613441600934
31,174.2,78.0,1183,0.86,5175.89104031576,11023.944251991074
39,157.7,68.5,1557,0.35,5175.89104031576,21346.081856415607
74,158.5,50.0,500,0.28,5175.89104031576,500.0
51,180.0,79.0,3310,0.49,5175.89104031576,25474.75214180031
34,170.7,83.4,2156,0.14,5175.89104031576,500.0
60,169.1,71.7,4860,0.36,5175.89104031576,34198.46154370779
43,175.2,88.7,3704,0.67,5000.0,6829.000895637623
63,174.4,72.1,5495,0.07,5175.89104031576,5180.200381058111
62,179.1,68.6,3902,0.76,5175.89104031576,500.0
52,177.0,89.2,1627,0.19,5175.89104031576,23377.578298080574
65,167.7,70.7,1485,0.37,5175.89104031576,500.0
18,174.3,84.0,600,0.92,5175.89104031576,500.0
69,174.6,81.8,2015,0.49,5175.89104031576,19845.43016513545
19,171.1,63.3,1941,0.96,5000.0,19326.255355399957
52,155.3,82.3,1931,0.55,5175.89104031576,4110.825075675541
37,167.0,85.8,518,0.52,5000.0,8192.759725892929
73,168.5,58.2,1402,0.25,5175.89104031576,500.0
26,160.9,70.2,1325,0.99,5175.89104031576,2638.118730610513
70,163.9,63.7,1361,0.79,5000.0,500.0
48,178.4,78.6,2470,0.51,5175.89104031576,19737.34951476952
21,159.3,80.2,1733,0.5,5000.0,500.0
48,176.1,76.7,1776,0.04,5000.0,4609.975863244668
18,180.2,91.6,4586,0.89,5175.89104031576,500.0
30,183.5,97.0,566,0.48,5175.89104031576,13680.655300624412
28,159.6,64.9,1124,0.32,5175.89104031576,13375.180376515003
36,177.4,71.2,3349,0.52,5175.89104031576,4175.862106066158
53,162.2,52.1,960,0.84,5000.0,500.0
59,185.8,63.1,3230,0.46,5000.0,500.0
39,180.5,47.5,2164,0.49,5175.89104031576,12051.11050799259
35,194.9,61.1,1913,0.65,5000.0,18285.96319541108
43,150.0,83.0,1569,0.19,5000.0,21627.630247696
26,159.1,56.3,3656,0.54,5175.89104031576,500.0
65,174.5,49.8,4097,0.87,5175.89104031576,20602.89201669806
24,176.3,78.1,2063,0.71,5175.89104031576,1101.8275891366225
51,179.3,66.6,2410,0.2,5000.0,23669.91261172051
25,166.9,75.8,853,0.67,5175.89104031576,500.0
18,172.8,71.5,1168,0.47,5175.89104031576,11781.43106227698
40,168.7,67.3,2142,0.44,5175.89104031576,18696.90704765217
71,163.5,59.9,1327,0.03,5175.89104031576,500.0
44,176.8,70.0,4548,0.97,5000.0,20029.244606164124
74,171.9,49.3,2201,0.08,5175.89104031576,30584.778896363885
49,157.5,85.2,3034,0.63,5175.89104031576,500.0
18,155.6,61.7,1128,0.95,5175.89104031576,12258.01788636839
50,165.6,59.5,1457,0.51,5175.89104031576,22099.201417041128
21,168.5,78.2,2471,0.77,5000.0,9001.48351434839
62,168.5,100.9,2981,0.31,5175.89104031576,24253.950057445407
61,167.9,94.7,2131,0.9,5175.89104031576,12690.05231662844
53,164.6,72.7,1197,0.15,5000.0,500.0
22,155.2,49.2,2738,0.97,5000.0,24033.448582262525
74,175.5,54.1,2054,0.46,5000.0,500.0
40,174.0,70.9,2005,0.64,5000.0,500.0
56,174.6,57.6,4942,0.89,5000.0,5971.974924548039
60,149.7,80.3,2437,0.49,5000.0,7650.527493196964
18,173.3,63.5,1279,0.6,5175.89104031576,500.0
71,157.1,78.5,2813,0.78,5175.89104031576,500.0
19,180.3,65.4,3074,0.01,5000.0,19050.504015493992
31,179.3,65.7,3155,0.93,5000.0,24295.170374442387
64,159.3,65.7,4265,0.33,5000.0,500.0
72,194.1,61.0,1647,0.95,5175.89104031576,3799.1230025353793
37,162.3,61.4,1484,0.91,5175.89104031576,6263.275235435124
45,171.7,51.1,4672,0.46,5175.89104031576,21338.37302329762
65,161.4,48.5,2112,0.07,5175.89104031576,9420.203698085224
68,172.1,54.2,1971,0.21,5175.89104031576,14723.39763985941
26,162.3,73.5,2970,0.5,5175.89104031576,15958.412124272556
57,160.0,46.0,500,0.69,5000.0,500.0
38,155.2,75.3,2808,0.86,5000.0,18138.014431583997
74,162.2,79.4,4043,0.99,5000.0,500.0
24,164.4,45.8,1939,0.22,5000.0,500.0
28,176.0,66.2,2262,0.07,5000.0,13183.032937890734
51,148.8,78.6,500,0.57,5175.89104031576,500.0
72,179.4,78.6,2647,0.76,5175.89104031576,10992.73363289324
41,167.6,46.8,2224,0.74,5000.0,21271.868308435165
45,173.8,71.5,1425,0.61,5000.0,1552.9859268026923
50,157.4,80.3,1733,0.56,5000.0,1824.358237042712
50,153.8,73.1,4261,0.5,5000.0,21847.94074602034
74,158.1,83.7,3924,0.71,5175.89104031576,33174.122243240105
67,158.1,94.1,3188,0.3,5000.0,1556.9859518772437
72,172.0,77.4,4061,0.39,5175.89104031576,20558.920850957413
23,154.1,47.1,1142,0.95,5000.0,22656.76095500123
64,172.9,81.1,500,0.23,5175.89104031576,500.0
42,175.5,75.7,2766,0.12,5000.0,21162.099797317707
39,175.5,87.4,3356,0.78,5000.0,5965.370451950224
65,176.9,82.9,2685,0.23,5000.0,4209.615710844418
33,173.2,65.8,3832,0.39,5000.0,13852.26813926438
32,166.1,66.4,2145,0.44,5000.0,500.0
35,183.9,64.0,3790,0.96,5175.89104031576,21695.10456807977
21,185.8,66.4,3768,0.58,5175.89104031576,500.0
27,154.7,71.5,1782,0.11,5000.0,28637.583892009763
66,156.0,89.4,500,0.06,5000.0,500.0
40,153.7,72.3,3838,0.57,5000.0,31256.232594640453
40,179.6,46.8,786,0.16,5000.0,500.0
75,175.4,78.9,3155,0.89,5000.0,5068.55488680419
38,169.0,84.7,4519,0.25,5175.89104031576,5595.47209257955
41,160.9,94.9,4459,0.25,5175.89104031576,17855.12858304438
25,174.9,53.5,2019,0.55,5175.89104031576,500.0
42,165.2,76.5,702,0.72,5175.89104031576,500.0
33,179.0,32.5,2100,0.43,5175.89104031576,7381.8741342505855
72,183.2,84.7,3716,0.09,5000.0,25212.21509869427
54,176.6,81.1,4484,0.35,5000.0,500.0
65,183.5,60.3,3597,0.86,5000.0,500.0
50,178.1,48.4,2538,0.91,5175.89104031576,7226.282436674511
35,160.3,73.4,2833,0.53,5000.0,500.0
19,182.7,80.3,2420,0.63,5000.0,14257.457874463968
55,180.7,53.1,529,0.22,5000.0,500.0
25,160.5,69.3,4646,0.86,5175.89104031576,15791.821805884
24,180.4,63.4,1736,0.74,5175.89104031576,1945.7496277814469
26,172.3,76.4,2720,0.28,5175.89104031576,500.0
57,165.0,57.6,3562,0.17,5175.89104031576,24847.38732487106
48,179.8,70.3,2636,0.01,5175.89104031576,19550.461743679287
42,186.3,62.9,500,0.86,5000.0,10585.54034985775
29,183.1,73.4,1349,0.36,5175.89104031576,500.0
68,178.1,47.0,5479,0.6,5000.0,17633.34610844176
62,177.3,58.5,2499,0.67,5000.0,5712.803533510934
27,169.4,60.8,2591,0.24,5175.89104031576,14939.174080549485
33,170.0,61.8,1172,0.75,5000.0,22011.78602009656
64,169.6,54.1,500,0.06,5000.0,500.0
66,168.4,40.8,1401,0.53,5000.0,500.0
62,166.3,88.2,656,0.29,5000.0,500.0
39,166.2,49.9,1548,0.96,5000.0,9179.226564974446
56,181.2,92.9,3053,0.13,5000.0,25311.350885491956
53,157.6,70.6,1068,0.78,5000.0,500.0
47,161.4,64.0,1928,0.96,5000.0,3125.397232618021
53,171.7,97.3,2859,0.21,5175.89104031576,1218.4745811043474
27,179.7,72.5,1444,0.47,5000.0,19796.70305155979
43,162.6,54.7,3963,0.7,5175.89104031576,39341.64651912212
56,170.7,73.5,5112,0.68,5175.89104031576,23914.667149903056
34,156.0,74.0,1094,0.71,5175.89104031576,500.0
64,171.3,75.4,2768,0.54,5175.89104031576,5792.573015759032
64,169.2,54.1,500,0.78,5000.0,9926.050377514526
74,164.4,45.7,4257,0.61,5175.89104031576,23748.34503953125
58,165.3,88.7,3203,0.99,5175.89104031576,5173.964601236768
24,157.0,76.3,2505,0.61,5175.89104031576,500.0
60,168.1,85.9,1493,0.74,5175.89104031576,500.0
32,171.5,85.6,2418,0.38,5175.89104031576,500.0
49,173.7,87.9,790,0.05,5175.89104031576,500.0
42,170.0,64.8,1542,0.74,5175.89104031576,500.0
36,179.1,70.1,3354,0.97,5000.0,500.0
64,183.0,77.3,2883,0.26,5175.89104031576,500.0
57,166.2,75.1,1702,0.7,5000.0,500.0
56,181.4,76.1,3304,0.16,5000.0,500.0
63,174.1,65.5,3742,0.1,5175.89104031576,500.0
29,177.6,82.7,3251,0.36,5175.89104031576,26704.4509994388
48,169.9,60.5,1863,0.54,5000.0,4907.807099402888
30,170.1,76.8,2761,0.11,5175.89104031576,500.0
30,173.9,53.6,4286,0.46,5175.89104031576,18368.004179279465
69,175.1,59.5,3052,0.62,5175.89104031576,19712.049442684707
73,169.9,63.7,2588,0.36,5175.89104031576,2575.3762247651857
71,181.9,59.0,1315,0.41,5175.89104031576,25167.990580498936
61,168.4,52.6,1124,0.22,5175.89104031576,24546.01599374482
54,160.4,60.4,614,0.76,5000.0,9849.383421178463
39,175.3,87.0,3199,0.96,5175.89104031576,500.0
45,160.4,55.7,2966,0.2,5175.89104031576,20052.945153157478
39,172.6,80.5,2591,0.6,5175.89104031576,6991.209302249076
44,162.0,65.8,3999,0.06,5000.0,33797.26014296288
43,174.0,61.8,4301,0.3,5175.89104031576,4658.640907295284
66,176.2,75.9,3632,0.84,5175.89104031576,22386.45501510794
66,191.5,72.0,3363,0.53,5175.89104031576,500.0
68,168.3,56.0,1052,0.15,5175.89104031576,500.0
54,173.3,83.1,3148,0.47,5175.89104031576,17810.42430159744
73,177.0,87.3,1617,0.27,5175.89104031576,500.0
20,185.8,57.4,2838,0.64,5175.89104031576,519.7567878760168
53,171.1,91.9,3289,0.56,5175.89104031576,500.0
41,163.8,63.1,2375,0.39,5000.0,500.0
33,166.6,67.9,2877,0.76,5000.0,13650.821335350236
27,183.6,49.9,1216,0.48,5175.89104031576,1458.9720162282963
67,173.7,48.0,2904,0.06,5000.0,21818.014326057244
67,162.5,32.6,2717,0.19,5000.0,7467.994594520458
63,158.2,76.4,2081,0.64,5000.0,500.0
19,173.7,66.0,2838,0.91,5000.0,500.0
34,168.2,71.7,1867,0.73,5000.0,8486.497098353308
72,164.7,91.1,2279,0.82,5000.0,500.0
54,178.7,80.0,1541,0.54,5175.89104031576,500.0
73,182.1,52.6,1381,0.19,5175.89104031576,2584.7053535632613
33,166.6,58.5,4077,0.83,5175.89104031576,26077.93576725294
72,152.1,71.1,3237,0.31,5000.0,16298.31314982622
47,187.2,59.6,3136,0.0,5175.89104031576,500.0
42,158.6,75.2,2316,0.44,5000.0,21988.910037533744
38,161.4,78.8,2620,0.59,5175.89104031576,500.0
64,176.9,92.2,2709,0.59,5175.89104031576,31854.61609220786
59,154.0,78.6,4005,0.18,5000.0,7114.005798241514
41,159.9,41.5,1084,0.35,5000.0,500.0
52,183.0,91.9,2323,0.28,5175.89104031576,8264.122953196402
33,181.2,48.7,3303,0.51,5000.0,18993.91092492307
40,173.7,52.1,4923,0.79,5000.0,15286.18935424625
68,185.9,92.0,608,0.69,5000.0,500.0
51,169.9,57.5,805,0.29,5000.0,12709.783241195706
68,165.0,87.3,4806,0.68,5175.89104031576,3994.9143542769816
42,159.2,63.5,3049,0.05,5175.89104031576,10610.938303253277
51,162.9,48.2,2422,0.66,5175.89104031576,23068.558582764505
37,178.6,92.3,792,0.43,5000.0,12305.347632143375
62,161.7,53.3,1870,0.31,5000.0,10221.51750075523
