age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,niveau_etude_aucun,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
18,166.3,71.0,3028,0.27,5175.89104031576,500.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
65,182.7,69.2,3776,0.28,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
42,189.0,50.7,2556,0.74,5175.89104031576,500.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
39,150.4,69.2,4457,0.16,5175.89104031576,21874.777111711373,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
75,175.1,65.4,1893,0.82,5000.0,17360.680783560034,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
33,169.1,53.0,3864,0.31,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
65,179.7,43.7,2562,0.24,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
64,167.0,87.8,3231,0.42,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
28,162.9,53.6,3571,0.98,5175.89104031576,23426.68977199119,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
69,161.9,78.2,500,0.18,5175.89104031576,11181.837922915876,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
30,161.0,57.1,2680,0.93,5000.0,10554.154977667216,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
35,174.0,57.2,1160,0.56,5175.89104031576,2328.801471800949,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
58,170.5,42.5,4529,0.01,5175.89104031576,2672.1068729896947,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
56,149.7,64.5,2660,0.05,5175.89104031576,28321.516227569453,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
18,162.9,61.1,3818,0.1,5175.89104031576,8300.46583239124,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
42,166.5,78.3,2810,0.18,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
20,147.9,89.5,1132,0.02,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
33,168.3,75.0,2934,0.83,5175.89104031576,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
64,185.6,62.3,3948,0.81,5175.89104031576,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
19,184.3,75.9,3011,0.6,5000.0,500.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
62,167.4,77.7,3748,0.71,5175.89104031576,2684.4695325176995,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
38,158.8,77.2,4447,0.65,5000.0,10681.465007401455,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
65,153.7,60.8,1185,0.69,5175.89104031576,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
24,161.3,60.5,2951,0.56,5175.89104031576,20974.301162694257,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
66,183.9,59.1,4912,0.39,5175.89104031576,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
49,160.1,86.6,820,0.72,5175.89104031576,500.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
35,176.1,62.3,2429,0.71,5175.89104031576,26763.66936599364,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
32,183.1,61.1,3777,0.46,5000.0,500.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
61,174.0,64.4,3228,0.79,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
40,171.2,69.3,1135,0.11,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
68,160.2,74.1,3428,0.77,5175.89104031576,7665.501956720779,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
63,174.1,62.4,3329,0.26,5175.89104031576,9723.925134365028,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
66,167.0,74.7,2719,0.4,5175.89104031576,11417.638722648697,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
44,163.2,47.7,500,0.68,5175.89104031576,21053.931248540583,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
62,176.8,74.9,2788,0.29,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
33,169.8,77.7,1913,0.31,5000.0,34017.81240468688,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
39,161.5,55.4,703,0.84,5175.89104031576,579.3974887282877,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
62,164.5,47.7,1743,0.15,5175.89104031576,500.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
45,180.3,60.0,1490,0.25,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
23,183.6,83.5,2387,0.81,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
33,175.4,86.7,1650,0.75,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
58,174.5,79.7,1699,0.96,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
63,160.3,85.4,1710,0.79,5000.0,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
23,162.4,50.6,1913,0.57,5175.89104031576,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
27,184.2,64.0,3735,0.46,5175.89104031576,14374.479940607383,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
32,182.8,103.2,2484,0.16,5000.0,14474.521230572302,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
18,158.3,76.4,2843,0.01,5000.0,26655.42600553518,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
64,176.0,79.5,2570,0.98,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50,171.9,67.2,1464,0.27,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
43,173.8,71.3,4198,0.7,5175.89104031576,14246.97701548475,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
67,176.1,83.3,1198,0.94,5175.89104031576,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
66,179.5,69.9,5088,0.7,5000.0,23093.695647026463,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
30,178.2,71.0,4009,0.44,5000.0,15930.351154972464,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
70,160.7,56.1,3755,0.76,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
74,153.2,48.0,4254,0.67,5175.89104031576,22102.44353761702,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
51,174.1,58.5,2652,0.92,5175.89104031576,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
68,177.2,72.8,3892,0.46,5175.89104031576,27810.673063023347,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
31,151.8,53.8,3186,0.75,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
27,182.5,97.1,2520,0.12,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
37,173.3,82.0,1953,0.15,5175.89104031576,22358.98789092836,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
68,159.0,104.0,3337,0.26,5000.0,9360.63279862444,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
37,145.1,59.9,3913,0.45,5000.0,7953.799822435008,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
60,178.0,88.2,2490,0.79,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
62,179.7,57.1,3789,0.8,5175.89104031576,13341.7583098797,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
